articolo_id,slug,status,chars_it,chars_en,error_msg,timestamp
483a0cc7-e662-49e9-9a7c-52c967d27382,"from-that-closet-5c05",ok,26,26,"",2026-05-07T21:53:32.728Z
48571668-6a0d-4228-86b6-df654909fbc2,"from-care-to-personhood-six-workshops-by-vedere-oltre",ok,28,34,"",2026-05-07T21:53:33.349Z
48700dc9-3735-4263-a21e-362463e76ac9,"news-from-the-provinces-no-149",ok,27,32,"",2026-05-07T21:53:34.615Z
48e3a2ce-5497-49b6-beba-e8bf9c834444,"such-courage-such-hope",ok,53,68,"",2026-05-07T21:53:35.220Z
49197a7a-5745-4c5f-a1b6-1eca8616c182,"its-raining-cows-new-books-new-ways-of-telling",ok,115,125,"",2026-05-07T21:53:36.484Z
494372b4-eca1-4317-94c5-d43a7bee3a7c,"why-does-disability-exist-is-god-responsible-for-my-handicap",ok,54,60,"",2026-05-07T21:53:37.788Z
495a0d45-2b0c-4798-b2b1-bf316b2c2228,"living-together-not-just-side-by-side",ok,36,44,"",2026-05-07T21:53:38.580Z
49625786-2af8-4336-85c5-b35c81368d56,"vita-fede-e-luce-no-28",ok,72,81,"",2026-05-07T21:53:39.932Z
4978e419-4733-4997-8e63-2b0fcded7bc6,"teaching-children-with-disabilities-to-dress-themselves",ok,60,54,"",2026-05-07T21:53:40.460Z
499159a7-1f95-44c2-9e1a-dc259025aca4,"waited-for-beloved-transformed",ok,55,53,"",2026-05-07T21:53:41.978Z
49be73c1-a980-4651-8caa-8b80792e83dd,"opening-our-eyes-labilitas-mission",ok,104,107,"",2026-05-07T21:53:42.436Z
49eb0e34-72e4-4ff9-b8ab-86247b9b5777,"sanremo-as-far-as-i-could-see-3",ok,69,78,"",2026-05-07T21:53:43.846Z
49f85be4-b7ab-4d33-a837-e4696284281b,"shedding-light-on-migration",ok,61,65,"",2026-05-07T21:53:44.420Z
4a026e47-e636-4a97-8792-1f0e356aef12,"she-was-our-consolation",ok,28,34,"",2026-05-07T21:53:46.188Z
4a10c4cb-8f7b-41bf-bd8c-ee33f54dfb16,"christmas-at-fede-e-luce-how-the-communities-celebrate",ok,28,34,"",2026-05-07T21:53:46.770Z
4a3d9002-4e38-4a6f-9495-d6296286dcf9,"letters-to-jeandon-marco-bove",ok,11,11,"",2026-05-07T21:53:48.051Z
4a47ed2f-609c-42f7-b826-3a1533d47c3d,"descending-the-stairs",ok,70,83,"",2026-05-07T21:53:48.632Z
4a5f2311-a21c-4f13-8dac-cd4c29a0186e,"goodbye-jean",ok,11,11,"",2026-05-07T21:53:49.877Z
4a77d003-e7fe-47f3-8b27-fc6819135d2a,"employment-for-people-with-down-syndrome",ok,86,85,"",2026-05-07T21:53:50.511Z
4a7faf57-6c31-457a-9f21-b2ac9f1693b1,"when-they-grow-up",ok,28,34,"",2026-05-07T21:53:51.700Z
4a83f3b3-ef15-4260-bcc9-ebc550d755b5,"vita-fede-e-luce-n11-now-the-real-fun-begins",ok,66,79,"",2026-05-07T21:53:52.371Z
4a8d472c-55d3-45e7-ae23-83c8cc6fcfe2,"the-most-like-him",ok,111,114,"",2026-05-07T21:53:53.829Z
4ade0406-d388-4e24-bb88-b4e21d36c483,"my-first-fede-e-luce-camp",ok,55,63,"",2026-05-07T21:53:54.298Z
4b2ec248-8250-46d1-bc93-56b214f6f607,"pilgrims-on-film-sacred-journeys-from-lourdes-to-mecca",ok,27,25,"",2026-05-07T21:53:55.871Z
4b34a737-00b4-4ee4-89e4-96a6b0791b9b,"why-dont-you-take-him-to-lourdes-a-review",ok,70,70,"",2026-05-07T21:53:56.288Z
4b6571c7-49e3-4786-b3b1-6ad4fd3b4358,"open-dialogue-no-122",ok,56,73,"",2026-05-07T21:53:57.712Z
4b81b63a-5cd1-434c-8103-06376f906c35,"my-pregnancy-a-different-journey",ok,66,67,"",2026-05-07T21:53:58.578Z
4b845666-7f8f-44eb-9a83-a08dacde4c44,"ripples-in-the-water",ok,29,27,"",2026-05-07T21:53:59.776Z
4bb529fa-3e0a-4ef5-89c8-babd890fdc08,"i-never-miss-a-meeting",ok,62,70,"",2026-05-07T21:54:00.388Z
4bce7e35-4cfa-4e4e-832d-7e9dd29214b3,"almond-a-novel-of-emotional-awakening",ok,87,80,"",2026-05-07T21:54:01.608Z
4bd334bd-1174-4f3a-8dec-766f3a3c40f3,"to-my-daughter",ok,42,51,"",2026-05-07T21:54:02.345Z
4bd8b62f-d0cc-4b4c-97d9-ee88726ad749,"christophers-storya-wonder-book-review",ok,35,34,"",2026-05-07T21:54:03.957Z
4c880935-7370-40aa-9095-c1fdcd250d15,"breaking-the-news-of-death-in-our-community",ok,39,32,"",2026-05-07T21:54:04.192Z
4c9a15c6-f7a5-4f64-856f-3ebd45121529,"walking-together-with-you",ok,82,86,"",2026-05-07T21:54:05.800Z
4ca68ad6-3668-4305-981c-092eed90aa3b,"ten-steps-to-positive-thinking",ok,29,26,"",2026-05-07T21:54:06.194Z
4cbdb7dc-7c51-47fe-8b16-bfa321bc60de,"pino-and-conny-say-i-do",ok,50,49,"",2026-05-07T21:54:07.870Z
4cdf1f22-04f4-444d-9ef4-5e2dd9a24848,"a-letter-to-a-doctor-the-birth-of-a-disabled-child",ok,59,59,"",2026-05-07T21:54:07.980Z
4d89d9dd-4ada-4c9c-a95d-db86812150ad,"when-universities-led-the-way",ok,17,17,"",2026-05-07T21:54:09.688Z
4d99879c-1f5f-48f1-995e-766552ded000,"abib-mohamed-and-naima",ok,56,64,"",2026-05-07T21:54:09.876Z
4dd11822-bb94-4a1b-ab77-5d5df94fd953,"open-dialogue-no-118",ok,56,65,"",2026-05-07T21:54:11.469Z
4ded24ff-3a7b-4690-9157-3a525f9ebf2f,"pato-always-knows-where-to-find-me",ok,39,45,"",2026-05-07T21:54:11.785Z
4e0457d6-7a87-4348-ad95-0ee3340a1df7,"at-a-fede-e-luce-film-screening",ok,38,39,"",2026-05-07T21:54:13.410Z
4e12e583-9653-4430-aab5-cb38e0bf02d0,"why-dont-we-understand-each-other",ok,44,55,"",2026-05-07T21:54:13.862Z
4e5bcada-1a36-4581-8323-e3557466ec88,"my-experience-with-romes-social-taxi-service",ok,76,84,"",2026-05-07T21:54:15.503Z
4e71f6ec-41d5-4c26-b186-53401f48331b,"everyone-has-their-place-in-the-community",ok,87,65,"",2026-05-07T21:54:15.852Z
4ea34e41-49da-429d-a6d2-1d1be3a29890,"rediscovering-what-unites-all-hearts",ok,45,47,"",2026-05-07T21:54:17.771Z
4e8afeaf-c234-49b3-a17d-738cec26336d,"carlos-christmas",ok,44,53,"",2026-05-07T21:54:17.445Z
4f09cabf-3610-4bee-afc2-1b20d9fac98b,"creativity-and-disability-simple-innovations-that-make-a-difference",ok,25,32,"",2026-05-07T21:54:20.145Z
4ec5bf4c-5710-49d5-8023-73a81e3cff72,"warm-hands-a-book-review",ok,21,17,"",2026-05-07T21:54:19.852Z
4f3adf28-3695-4c06-8799-baa5f3ed518c,"open-dialogue-no-75",ok,56,72,"",2026-05-07T21:54:22.329Z
4f413ffe-3f07-45bf-9331-29efc3df1dd5,"i-cheered-for-empoli",ok,43,44,"",2026-05-07T21:54:22.644Z
4f5d062f-425d-461d-929c-c85b1bd26b7f,"hey-champion-how-are-you-up-there",ok,28,33,"",2026-05-07T21:54:24.159Z
4f6d7856-6419-4271-80fb-55d52965adc5,"parties-i-want-and-parties-i-dont",ok,57,57,"",2026-05-07T21:54:24.578Z
4f987d58-df4b-4285-ac89-811966ce86e8,"my-son-emanuele-a-mothers-extraordinary-journeybook-review",ok,100,87,"",2026-05-07T21:54:26.043Z
4fb5cf38-8a72-414e-b45a-c87c934e710a,"where-are-you-little-giulio-review",ok,68,70,"",2026-05-07T21:54:26.821Z
4fb8a338-f824-4cc9-9385-842ababafe22,"and-then-well-talk-about-love",ok,29,26,"",2026-05-07T21:54:28.039Z
4fb96cc5-abc2-4c4d-b238-dd454cac7679,"the-rich-mans-christmas",ok,72,82,"",2026-05-07T21:54:28.736Z
4fdba863-fa91-411b-bb1b-1d85d8bffc3a,"geels-choice",ok,49,44,"",2026-05-07T21:54:29.886Z
500bd46f-7a98-4454-a854-b371b4ea47d4,"open-dialogue-5",ok,56,72,"",2026-05-07T21:54:31.022Z
500f4480-25fb-4d38-aac1-c8c0f8d7b78e,"swimming-with-love-again",ok,80,84,"",2026-05-07T21:54:31.693Z
50159559-34ff-4a87-ad9f-ee53aa6efc02,"every-human-being-is-a-sacred-story",ok,29,22,"",2026-05-07T21:54:32.926Z
5027718d-79c1-49ce-a9c1-6d6f4f32119a,"when-death-comes-the-churchs-obligation-to-include-the-disabled",ok,74,70,"",2026-05-07T21:54:33.577Z
503ca375-c335-4eeb-83c1-102354aaaaae,"across-italy-growing-communities",ok,56,74,"",2026-05-07T21:54:34.696Z
505369e0-c446-4af7-a8f5-d9076a408fec,"all-are-chosen-yoga-for-people-with-disabilities",ok,28,34,"",2026-05-07T21:54:35.662Z
506a9788-72e3-4b42-b28d-c9c8c3bd01fc,"my-little-princes",ok,84,84,"",2026-05-07T21:54:36.780Z
5077ba82-ffa4-41d0-aa02-297308bb15ad,"sunbeams",ok,61,66,"",2026-05-07T21:54:37.587Z
509c96b1-af42-4f57-a69a-06688ad3316f,"the-power-of-tenderness-when-the-spell-broke",ok,46,53,"",2026-05-07T21:54:38.900Z
50be73b3-7b2e-4157-9672-42ff0a019bb3,"a-beautiful-celebration",ok,29,26,"",2026-05-07T21:54:39.461Z
50e72ff2-096c-43b6-b411-342c10adbf96,"a-place-to-belong-growing-old-with-dignity",ok,28,34,"",2026-05-07T21:54:40.835Z
50eb1e19-8970-4547-8ee0-76722a9abfa4,"the-encounter-that-changes-everything",ok,54,55,"",2026-05-07T21:54:41.269Z
51107d17-f1b4-472c-b592-574fe451bed0,"a-hundred-faces-in-one-moment",ok,28,34,"",2026-05-07T21:54:42.687Z
51142667-07b0-450f-87b3-1b93c28bd517,"open-forum-102",ok,56,72,"",2026-05-07T21:54:43.376Z
5157364b-1b76-45ab-8399-269d5297d0df,"a-life-made-possible-mental-handicap-and-family",ok,29,26,"",2026-05-07T21:54:44.599Z
515908b6-f606-479f-8b57-06bba0a890b2,"faith-and-healing-a-book-review",ok,44,48,"",2026-05-07T21:54:45.210Z
516527d7-cba9-4c3c-b174-d3a59afb1ab1,"marco-cavallos-journey-around-the-world",ok,108,113,"",2026-05-07T21:54:46.515Z
519d1749-25dc-4e2f-9a6f-94ea81e48930,"hard-without-music-review",ok,67,62,"",2026-05-07T21:54:47.195Z
51e71d05-3222-4b3e-ad3f-096753994e94,"an-irish-goodbye",ok,34,34,"",2026-05-07T21:54:49.125Z
51e1fba1-3027-444f-9150-860a4fdedd81,"pharmakon-the-thalidomide-storya-podcast-review",ok,33,32,"",2026-05-07T21:54:48.655Z
51f838cb-8700-4607-a34a-ce6e6c8ec879,"let-them-come-to-me",ok,63,60,"",2026-05-07T21:54:50.946Z
51fd6b6e-01ee-418b-a712-00a89f53fc24,"the-birth-of-ombre-e-luci",ok,36,45,"",2026-05-07T21:54:51.095Z
521cbd23-294d-43ec-8148-230785f6199d,"pope-francis-at-il-chicco-you-touched-my-heart",ok,53,57,"",2026-05-07T21:54:52.750Z
5230b18b-e5b0-44db-a96c-b86e4611a3c3,"stories-worth-keeping",ok,28,34,"",2026-05-07T21:54:53.067Z
525bbcfd-b6f7-44fd-a315-68c87841b4ee,"healers-or-magicians",ok,44,53,"",2026-05-07T21:54:54.698Z
52c3bf0a-0902-4ed2-b5e6-7622c370b8df,"open-dialogue-116",ok,56,80,"",2026-05-07T21:54:54.967Z
52cdfac3-a436-4e29-abbb-2a18a371a3ca,"philippines-first-confession",ok,35,36,"",2026-05-07T21:54:56.651Z
5318606b-b374-4775-9485-ca58b59798b8,"your-child-has-something-wrong",ok,34,39,"",2026-05-07T21:54:56.862Z
53243f17-8659-4fc5-a342-fa8ad7414e89,"and-a-star-lights-up-from-fear-to-hope-navigating-a-changed-world-since-september-11",ok,110,109,"",2026-05-07T21:54:58.660Z
533be649-b396-4955-ba69-e5587a9f82a2,"what-is-faith-and-light-83e6",ok,149,135,"",2026-05-07T21:54:58.858Z
5351bcb6-9bc3-432e-886d-09299bf60184,"carolines-cart-arrives-in-italy-a-shopping-solution-for-people-with-disabilities",ok,15,15,"",2026-05-07T21:55:00.734Z
53587f81-c5c8-4194-a72d-ccb647ae530d,"open-dialogue-78",ok,56,72,"",2026-05-07T21:55:00.988Z
53663fa9-b8e8-4bee-9308-bd2cceaad7ea,"what-about-vacation",ok,48,61,"",2026-05-07T21:55:02.521Z
53df54ef-6031-4620-b255-e8eea38efa56,"never-alone-again",ok,34,39,"",2026-05-07T21:55:02.945Z
5414a539-8955-446b-981b-212f9c0dd93c,"chicco-in-my-arms-one-mothers-journey",ok,158,153,"",2026-05-07T21:55:04.455Z
5414bcde-8877-4f78-8032-42b1225e711c,"unable-to-reinvent-himself",ok,28,33,"",2026-05-07T21:55:05.171Z
5418db2f-2ff6-4180-a11c-1cc3e494d1b0,"homemade-vegetable-bouillon-a-dream-come-true",ok,76,81,"",2026-05-07T21:55:06.525Z
542810d8-c11d-46fa-94d2-8c5688103500,"letter-to-your-familya-review",ok,64,64,"",2026-05-07T21:55:07.194Z
54347ec4-6f36-45aa-a276-47d285ef842b,"special-olympics-no-one-left-behind",ok,42,50,"",2026-05-07T21:55:08.453Z
5438643d-ced6-4020-8543-d2fd68d95146,"when-an-encounter-changes-everything",ok,123,124,"",2026-05-07T21:55:09.100Z
547ac88c-9a58-44b7-9c03-40e072432765,"a-just-and-human-solution-maso-san-pietro",ok,66,68,"",2026-05-07T21:55:10.336Z
547c0b30-2718-4168-81f7-0781227acfee,"have-you-ever-tried",ok,51,50,"",2026-05-07T21:55:11.058Z
54ab0081-7a89-4f67-b40e-566ef353310d,"a-witness-to-miracles",ok,89,96,"",2026-05-07T21:55:12.301Z
54dae479-10ed-410b-bc9c-3a2222a8a8c7,"a-house-for-july",ok,28,34,"",2026-05-07T21:55:13.335Z
54f1651f-daeb-4d88-8a01-5b2aa65cf5c9,"autism-a-different-way-of-perceiving-the-world",ok,82,92,"",2026-05-07T21:55:14.445Z
54f6f366-6fcb-432c-9004-fd8cd08c4ff3,"in-praise-of-uglinessa-review",ok,60,64,"",2026-05-07T21:55:15.206Z
550827ee-821d-4355-9ef7-9c02290a7e08,"a-my-sisters-and-brothers",ok,28,33,"",2026-05-07T21:55:16.417Z
550a73b4-fb5c-482d-a115-21f7f498e30b,"the-impossible-becomes-possible-review",ok,86,82,"",2026-05-07T21:55:17.160Z
5515437d-1b91-4ad5-a196-34ba08c87e77,"one-of-many",ok,23,22,"",2026-05-07T21:55:18.319Z
55246c3c-4a75-4c2e-9f45-1354b502d07d,"welcome-to-the-south",ok,108,115,"",2026-05-07T21:55:19.062Z
5560fac3-6983-46b2-a491-fb248ff13731,"my-name-is-a-trap-annas-story",ok,29,20,"",2026-05-07T21:55:20.238Z
558f5132-46f2-4dc8-82a3-9f1457ad783d,"teaching-begins-with-observation",ok,29,20,"",2026-05-07T21:55:21.178Z
558f548f-6c6d-4618-a1c2-227b03cc9218,"i-decided",ok,73,75,"",2026-05-07T21:55:22.279Z
55eb4b13-7c48-4283-8647-ba2bc3775aa6,"why-the-doors-remain-closed",ok,28,34,"",2026-05-07T21:55:22.977Z
5649d73b-ee4f-474f-8af3-5c65ef42bd1b,"did-you-know-these-things",ok,71,72,"",2026-05-07T21:55:24.154Z
5660dd3f-5f28-407c-b5e7-cc90585b28de,"why-sign-language",ok,28,34,"",2026-05-07T21:55:24.948Z
56893d4d-b003-4659-9e00-b0108e2dd4fc,"the-grading-dilemma",ok,32,33,"",2026-05-07T21:55:26.250Z
56bd75d2-b03a-4841-8e6e-86d9f1295b52,"how-should-we-raise-our-children-a-mother-asks-a-mother-answers",ok,62,59,"",2026-05-07T21:55:26.886Z
56dc94f5-999f-482c-86ae-bb9c0fafb00d,"faith-and-light-becoming-a-small-sign",ok,33,34,"",2026-05-07T21:55:28.434Z
56df7c80-f3dc-480f-8e37-f16baf25f9b2,"what-italian-cinema-still-gets-wrong-about-autism",ok,65,56,"",2026-05-07T21:55:28.814Z
5720ae2b-1c67-44d2-ae5c-bd81201f9d31,"at-the-worlds-edge-a-life-for-others",ok,32,33,"",2026-05-07T21:55:30.735Z
570785c4-80d4-4d85-b5d4-7ad8d21762dd,"amazed-and-grateful",ok,120,138,"",2026-05-07T21:55:30.354Z
5731a955-db9d-48bb-a858-2cfd61f336c8,"the-great-blue-horse-a-review",ok,58,50,"",2026-05-07T21:55:32.557Z
57a03510-c52c-4407-8f8a-9ad165e93fbd,"disability-and-the-christian-community-pastoral-approaches-to-severe-mental-handicap",ok,29,20,"",2026-05-07T21:55:33.119Z
57be5ff2-5b9b-4bf3-bce5-06a5e46bfa28,"from-the-communities-issue-138",ok,27,32,"",2026-05-07T21:55:34.672Z
57d1ad3b-8a3e-4e82-8db3-c099695dcf78,"holding-the-smallest-ones-closer",ok,28,34,"",2026-05-07T21:55:34.909Z
5805434d-c291-47ff-adf9-e51d381671dd,"ten-years-of-ombre-e-luci-more-than-a-magazine-a-family",ok,28,24,"",2026-05-07T21:55:36.530Z
580b3401-5945-4f35-aa56-ecf42c1d8131,"a-holiday-at-europing-an-accessible-paradise-in-tarquinia",ok,43,50,"",2026-05-07T21:55:36.806Z
581493d8-2886-4c3c-8248-86db25d91d4a,"handy-cup-9ca8",ok,36,38,"",2026-05-07T21:55:38.367Z
58342571-446f-4347-b008-6c5ce1f7e88d,"friendship-a-gift-beyond-time",ok,85,84,"",2026-05-07T21:55:38.666Z
58863810-d3bc-4fd9-94eb-39db256f1123,"grains-of-wheat-from-scripture",ok,29,27,"",2026-05-07T21:55:40.189Z
589a3e23-1451-49b3-9623-3840bc357fb4,"open-dialogue-no-18",ok,56,72,"",2026-05-07T21:55:40.558Z
58ada2f8-c90d-4a30-9da1-c843c4804dea,"a-vigil-workshop-for-holy-thursday",ok,33,34,"",2026-05-07T21:55:41.994Z
58b5bdbf-4b3d-4cf9-963d-b5eed84c970a,"the-risen-christ-makes-us-one-people",ok,87,64,"",2026-05-07T21:55:42.438Z
58cc08bc-5b6f-4152-a194-7735d042a10b,"the-alphabet-were-missing",ok,20,20,"",2026-05-07T21:55:43.797Z
5949a854-91c0-4031-a51c-c23bc32afa8f,"how-we-look-at-disability",ok,22,24,"",2026-05-07T21:55:44.446Z
594a3f09-c7b9-446c-abf2-6a1604880d18,"inclusive-schools-taught-me-to-think-critically",ok,42,42,"",2026-05-07T21:55:45.585Z
59690172-a15d-482a-9856-f63571ad90f7,"eating-together",ok,34,40,"",2026-05-07T21:55:46.465Z
598c483a-39e9-453d-a26f-5833360f4db8,"so-are-we-going",ok,62,66,"",2026-05-07T21:55:47.355Z
59cc564e-fb96-4ddd-86ef-a38f5156b831,"i-am-with-you-religious-education-for-children-with-mental-disabilities",ok,29,20,"",2026-05-07T21:55:48.520Z
5a0361ef-2bad-43d6-ae7a-e7397921f65a,"dear-mothers",ok,32,33,"",2026-05-07T21:55:49.879Z
5a731275-09f4-45e9-9a09-f2433fd219a9,"everyone-laughs-their-own-way-book-review",ok,60,68,"",2026-05-07T21:55:50.394Z
5a7b6927-6209-46a1-8151-d12aa5ea9b59,"always-there",ok,34,40,"",2026-05-07T21:55:51.705Z
5aa8844b-a3ec-4664-85c9-431db4e435d3,"educating-for-service",ok,29,22,"",2026-05-07T21:55:52.384Z
5ab3b249-ff93-453f-a020-55471c3dd0b6,"picking-up-the-thread",ok,55,55,"",2026-05-07T21:55:53.521Z
5ac6feba-75b7-40dd-98e7-276d607d692b,"don-carlo-gnocchi-a-life-of-daring",ok,94,91,"",2026-05-07T21:55:54.215Z
5acaf06f-531e-47de-ae5e-8b57a241f9f5,"dad-where-are-you",ok,50,46,"",2026-05-07T21:55:55.363Z
5acf3f79-2e76-4f46-bbc0-0dd829536521,"from-the-communities-issue-136",ok,27,32,"",2026-05-07T21:55:56.387Z
5ade75de-b27a-484f-bed0-f3945895d5ad,"what-kind-of-life-is-this-six-mothers-speak-out",ok,64,73,"",2026-05-07T21:55:57.230Z
5b0564aa-94a5-4d0f-b475-2b029d77b2b0,"mercy",ok,30,29,"",2026-05-07T21:55:58.268Z
5b589a4a-a019-4f48-8ac6-e396fc297aff,"a-thousand-voices",ok,96,100,"",2026-05-07T21:55:59.246Z
5b626f22-83a0-4c8c-9743-d935d31b4709,"the-disabled-childfrom-birth-to-belonging",ok,29,20,"",2026-05-07T21:56:00.194Z
5b8c3354-2912-4795-9296-2aa9346a8334,"nujeens-extraordinary-journeya-review",ok,46,41,"",2026-05-07T21:56:01.172Z
5b945426-1aa3-46a8-9460-fe7049dfb3cd,"they-needed-us",ok,61,61,"",2026-05-07T21:56:02.682Z
5b9b6560-712c-4817-b831-6bd70eba01ea,"forty-two-kilometers-from-salerno-to-new-york",ok,47,54,"",2026-05-07T21:56:03.367Z
5ba5fe31-9b3c-4053-91a1-9eb9b710e996,"here-i-am",ok,49,49,"",2026-05-07T21:56:04.742Z
5ba715c7-0ce8-4e39-ab67-5ebfa3b29819,"finding-your-people",ok,79,84,"",2026-05-07T21:56:05.828Z
5bc02485-cd56-4515-ac0d-530e75667b3b,"happy-new-year",ok,28,33,"",2026-05-07T21:56:07.515Z
5bc14022-5262-415d-8c04-383874496fca,"cottolengo-and-don-guanella-beyond-prejudice",ok,28,33,"",2026-05-07T21:56:07.805Z
5c0f689e-4a3e-47cf-9f31-a311d61641ad,"the-brother-she-couldnt-tell-anyone-about",ok,62,59,"",2026-05-07T21:56:09.403Z
5c1231d9-74e9-4ef4-8b4e-db11643a3e2c,"making-cinema-heard-accessibility-and-hearing-loss-at-the-rome-film-festival",ok,61,63,"",2026-05-07T21:56:09.856Z
5c2549f5-c349-4043-bfe9-e51499e21575,"nourished-by-jesus-through-the-word",ok,87,64,"",2026-05-07T21:56:11.515Z
5c964472-6411-4dcb-97fa-739305b0b868,"with-your-help",ok,34,40,"",2026-05-07T21:56:11.764Z
5ca52a8d-a605-4165-925a-ebbc37ed02f4,"open-dialogue-no-27",ok,56,73,"",2026-05-07T21:56:13.502Z
5caaf670-a3da-41dd-b315-e4f7f87f4162,"the-passion-of-patience",ok,32,33,"",2026-05-07T21:56:13.815Z
5caccc90-5abf-4601-9b18-9a64484cab01,"a-weakened-church-in-its-head-source-and-sign-of-gods-presence",ok,49,57,"",2026-05-07T21:56:15.423Z
5cb53fa7-fb8e-4870-91b5-74961a45cc1d,"the-song-of-bernadettea-review",ok,33,29,"",2026-05-07T21:56:15.714Z
5cc1e635-ed62-4f96-9cbb-8bc0947c162f,"why-i-stayed",ok,28,33,"",2026-05-07T21:56:17.414Z
5cc98d5c-878d-438d-a0f3-c64c4acd5f9f,"recipes-for-success-healthcare-in-a-family-home",ok,53,54,"",2026-05-07T21:56:17.677Z
5ccdcde8-423d-438c-b5f7-475ef0ea8469,"shadow-and-light",ok,48,61,"",2026-05-07T21:56:19.393Z
5cd0487b-0f8f-483a-9361-40549f07725a,"happy-to-be-alive",ok,36,33,"",2026-05-07T21:56:19.610Z
5cd48040-e3a2-484d-bca4-dadb5afae755,"friendship-made-flesh",ok,32,33,"",2026-05-07T21:56:21.243Z
5d0df4bb-8fe8-47c0-a7fd-8ca822a6d317,"we-are-fathers-of-disabled-children-a-different-way-of-loving",ok,52,74,"",2026-05-07T21:56:21.583Z
5d2a5cb8-6e29-4d89-8c02-36c55dce42d3,"my-period-and-the-vending-machine-at-school",ok,29,33,"",2026-05-07T21:56:23.075Z
5d320023-c0c6-4cd1-a5a1-8f64bbd8c7d8,"the-light-in-your-eyes",ok,28,34,"",2026-05-07T21:56:23.637Z
5d604c76-18e9-42a9-a5e8-914bfb502677,"walking-together-toward-unity",ok,28,33,"",2026-05-07T21:56:24.852Z
5d616f7a-38d5-4e62-9163-56a485f9df9a,"nicola-pintus-and-the-filippide-project",ok,28,28,"",2026-05-07T21:56:25.598Z
5d619dc2-56e9-4e25-a4b6-7a04acc2d83e,"untouchable-a-friendship-against-all-odds",ok,38,38,"",2026-05-07T21:56:26.705Z
5d63f7bb-ce84-4921-bbca-053cf5a0214c,"open-dialogue-no-153",ok,23,22,"",2026-05-07T21:56:27.839Z
5d684820-f69b-453b-a69b-579f5039fbe8,"he-belongs-here-now",ok,34,40,"",2026-05-07T21:56:28.554Z
5d8d3dae-7e7f-42cb-8837-e81d805ff296,"faith-and-light-all-in-leeds",ok,28,34,"",2026-05-07T21:56:29.799Z
5d9fa3f5-c6ee-476d-a038-ad57e2db252a,"when-my-disabled-child-lights-up-parents-speak",ok,68,66,"",2026-05-07T21:56:30.533Z
5dcc07af-c9d6-41e1-a911-373973b43a4a,"the-blessedness-of-poverty",ok,91,96,"",2026-05-07T21:56:31.635Z
5dd5e080-82b7-4f1b-b234-108a63642502,"ecumenism-in-fede-e-luce-a-gift",ok,28,34,"",2026-05-07T21:56:32.457Z
5df5c9f4-b957-4a18-99a4-8e3f11f05dd7,"berlin-film-festival-past-and-present",ok,42,43,"",2026-05-07T21:56:33.717Z
5e171137-4cef-43e5-9e5e-a3f7c1acb1ad,"sottovento-a-film-worth-seeing",ok,55,58,"",2026-05-07T21:56:34.241Z
5e9e67d4-7019-4c62-b815-3fdb468debe3,"fede-e-luce-a-school-of-selflessness",ok,34,35,"",2026-05-07T21:56:36.408Z
5ec22b2b-6363-4d78-81c9-c2a7b5663e36,"the-market-kinga-review",ok,57,64,"",2026-05-07T21:56:38.235Z
5e919c69-c8a4-4ee4-a55f-120a466147df,"living-the-essential-not-doing-for-but-living-with",ok,26,32,"",2026-05-07T21:56:35.569Z
5f14fb2a-39bd-4994-8c25-aadf88b535b2,"i-like-going-to-the-sea",ok,62,71,"",2026-05-07T21:56:40.171Z
5f498911-b3a4-4943-8ee0-0f16b77782d1,"ancora-building-a-home-for-four",ok,67,73,"",2026-05-07T21:56:40.563Z
5f4d0f8b-0f19-4161-9d22-f498be8a8ca3,"i-learned-to-swim",ok,28,34,"",2026-05-07T21:56:42.017Z
5f64a498-0236-4807-a0a9-cadcab8355f5,"coming-home",ok,38,42,"",2026-05-07T21:56:42.482Z
5fd76af0-de20-4cc2-bdc4-d51d0e315ecd,"open-dialogue-no-158",ok,56,73,"",2026-05-07T21:56:43.875Z
6006a366-e8f1-4cb7-9c98-afaafb0b4712,"the-mystery-of-the-london-eye-review",ok,59,63,"",2026-05-07T21:56:44.351Z
601297db-1391-4d89-a7bd-be94a53ae7bb,"evenings-that-shouldnt-happenand-one-that-did",ok,27,33,"",2026-05-07T21:56:45.740Z
60136ae6-0f23-48fb-a522-007f2453af34,"from-the-provinces-no-145",ok,27,32,"",2026-05-07T21:56:46.383Z
6016d902-3bef-42e6-8ffa-dc027f8447de,"when-they-turn-eighteen-the-disabled-adult-and-the-life-ahead",ok,29,24,"",2026-05-07T21:56:47.488Z
6044a959-f951-4728-b1bc-cf9054fe2f6d,"a-heart-full-of-gratitude",ok,34,39,"",2026-05-07T21:56:48.202Z
60775dde-bd94-448d-9645-26608c94584b,"the-world-of-unnamed-things-a-review",ok,70,69,"",2026-05-07T21:56:49.337Z
607bd478-becb-43c9-9d36-3e1ebbf740fd,"the-bride-and-i-both-wore-white",ok,34,30,"",2026-05-07T21:56:50.069Z
60cfad5d-30af-4493-ad68-a8f66c6655db,"a-priest-among-the-forgotten",ok,29,20,"",2026-05-07T21:56:51.538Z
60ea65aa-9f58-4a1f-9a06-0ea0af313734,"living-with-dystrophy-an-interview-with-myself",ok,33,37,"",2026-05-07T21:56:52.064Z
60f57a7e-f0e0-4d70-826a-6dd9bb833df9,"what-will-become-of-my-autistic-son-when-im-gone-a-review",ok,45,41,"",2026-05-07T21:56:53.242Z
