id_en,slug_en,data_en_attuale,id_it,slug_it,data_it_nuova,azione
2352f31a-9029-4a6a-9a3c-e89b08338449,but-costanza-dances-with-the-wind,1996-09-27T00:00:00,74900990-263e-44f7-b479-f0b4fc45808a,ma-costanza-danza-col-vento,1996-09-27T08:59:13,UPDATE
2361822f-14d8-4e14-943e-3f7bcc702442,is-an-open-door-enough,1984-03-30T00:00:00,63ce2405-2e03-429a-a1e9-b4901d4df896,basta-la-porta-aperta-domande-in-6-parrocchie,1984-03-30T19:21:22,UPDATE
23676505-b9e0-4f05-8e40-8fb4a5b8b733,venices-other-story,2020-10-12T00:00:00,ca390030-1a46-4dd3-a260-0cedff76a987,laltra-venezia,2020-10-12T10:38:32,UPDATE
2369c6fd-ed1b-47ab-8b4b-33f783332602,whose-difficultytheirs-or-ours,1983-03-21T00:00:00,95559245-ba98-4e5d-8bda-dcc733501b58,difficolta-loro-o-nostra,1983-03-21T11:24:03,UPDATE
23ad53e9-e6d5-4765-a305-a3d5578cdf69,open-dialogue-no-63-1998,1998-09-28T00:00:00,80d153fd-2ac3-4633-a8fc-74466779d0bd,dialogo-aperto-n-63-1998,1998-09-28T12:17:59,UPDATE
23b7529e-9ab5-468b-b36b-6a8d28f19ced,the-farm-school-building-work-and-dignity-for-autistic-youth,2019-04-02T00:00:00,c0a0ccbb-375e-410e-a42f-c9faf547abd5,il-casale-delle-arti-e-mestieri-un-progetto-di-integrazione-per-ragazzi-autistici,2019-04-02T08:28:24,UPDATE
23bac5f3-7403-4c76-8f87-5e5b2df5a8c1,the-sipario-restaurant-where-nothing-is-given,2007-12-12T00:00:00,13a62468-c126-430a-ab4b-429629482f08,ristorante-i-ragazzi-di-sipario-dove-niente-e-scontato,2007-12-12T17:26:58,UPDATE
23c9bd3e-744a-4da1-87c6-4fc2f6247639,letter-to-gennarino,2021-01-14T00:00:00,d3ce1f49-1c9d-4906-ad00-ae8f92054a74,lettera-a-gennarino,2021-01-14T11:41:35,UPDATE
23e8ab4a-617c-4c9f-8bf0-44eaf39e3c45,open-forum-no-70,2000-06-20T00:00:00,0301bacd-e47f-4a32-9e33-28251c6d8699,dialogo-aperto-n-70,2000-06-20T10:40:09,UPDATE
23ebe0e5-cbdf-4fc5-a9ad-a9edec2f5842,everyone-gets-a-medal,2003-03-13T00:00:00,930e27d2-7450-45d0-8f46-7d52f0657c87,alla-fine-medaglie-per-tutti,2003-03-13T16:23:23,UPDATE
23f89b2e-93a7-4990-a821-60b1f21d451a,on-the-bus-with-my-sister-life-as-youve-never-seen-it,2004-06-11T00:00:00,31314107-fc3a-4d05-8e16-c7225e3eba88,in-autobus-con-mia-sorella-la-vita-come-non-lavevi-mai-vista,2004-06-11T16:21:56,UPDATE
2426265a-924a-4409-bb51-5dec7cd0a633,open-dialogue-no-43,1993-09-09T00:00:00,b8e72d6b-b91d-4f92-a481-48a44279fd64,dialogo-aperto-n-43,1993-09-09T08:57:03,UPDATE
24382eb5-e50f-49fe-a777-50d240342e12,carugate-teaching-the-faith-together-with-disabled-friends,2008-12-07T00:00:00,43df9710-5887-437e-aebc-c82b5e7d7b6d,carugate-a-catechismo-con-gli-amici-disabili,2008-12-07T19:13:36,UPDATE
244ce886-091f-415e-9a6d-8b54394715c9,open-dialogue-no-54,1996-06-14T00:00:00,790e02d9-e934-4032-a334-aaca3b743fe9,dialogo-aperto-n-54,1996-06-14T16:08:11,UPDATE
2467766b-61f5-40a8-b1b8-c63f2423236f,1992-birth-of-catechesis-for-people-with-handicaps,1992-12-13T00:00:00,aac226dd-83a1-43bd-b4b3-571974f0653b,1992-nasce-il-settore-catechesi-delle-persone-con-handicap,1992-12-13T10:14:01,UPDATE
248d6334-0bea-4ba6-914d-b3d38bad1b47,villa-pizzone-an-open-gate,1985-09-28T00:00:00,65c84abc-c2c7-4dfb-8379-0f883f83e1b2,villa-pizzone-cancello-aperto,1985-09-28T15:02:27,UPDATE
248df56b-cab7-4edc-8f7e-9f3241c272db,a-special-seminar-the-courage-to-speak-with-them,1995-03-16T00:00:00,cc03d76d-5b15-4582-871a-24c4f138684e,un-seminario-speciale-il-coraggio-di-parlare-con-loro,1995-03-16T15:03:32,UPDATE
24a8a9f3-897a-4004-ac5c-b0b961d35f66,meditation-in-my-own-way,1978-06-13T00:00:00,56b96d9f-2f8a-4bef-8591-7b45a5f8be73,meditazione-a-modo-mio,1978-06-13T12:30:34,UPDATE
24ad1aca-a2a5-4ff6-aec2-4d896cad87a5,cinema-and-disability-boris-sollazzos-three-films,2019-11-16T00:00:00,368395cf-048d-4312-8276-83457fd4b588,cinema-e-disabilita-i-3-film-di-boris-sollazzo,2019-11-16T17:48:40,UPDATE
24ea6e2a-103b-4cf8-9521-5f2fd852ca3b,lucrezia-and-the-marco-of-then-and-now,2019-10-17T00:00:00,28a655aa-d7bc-449f-9dbd-3325efa0a43f,lucrezia-e-il-marco-di-ieri-e-di-oggi,2019-10-17T08:37:34,UPDATE
24ec322c-5549-45d2-a584-ecb284875587,in-the-car-with-dad-and-umberto-tozzi,2020-07-03T00:00:00,a016426b-af2d-4757-bb46-b5ad8085a6d0,in-auto-io-papa-e-umberto-tozzi,2020-07-03T00:14:42,UPDATE
24fba62c-96fe-42c1-a6a2-e9918a3a1492,when-love-finds-you,2024-03-29T00:00:00,aa013464-19a9-4543-be58-1ee6d7e97af0,quando-incontri-lamore,2024-03-29T02:20:20,UPDATE
2510389e-2973-447f-beed-ec0856b087fa,faith-and-light-larche-ombre-e-luci,2007-12-10T00:00:00,50bf0db7-67b2-4757-86c9-d89251ca95a1,fede-e-luce-larca-ombre-e-luci,2007-12-10T17:10:41,UPDATE
25228e5d-0781-467f-bb7f-a91cac0e9d07,sanremo-as-far-as-ive-seen-it-2,2024-02-08T00:00:00,d0b35fb4-2e29-4e9d-8731-b922af23f7c1,sanremo-fin-dove-lho-visto-2,2024-02-08T16:12:54,UPDATE
2525b4c0-eee0-4ef0-b1ea-07dbd8069504,twenty-two-letters,1979-09-16T00:00:00,3f0e3011-d2dc-4e4b-9ada-684fb916ca5b,ci-hanno-scritto-n-22,1979-09-16T20:00:34,UPDATE
254a2337-7fcf-42ad-87ab-02d23a2f0707,i-wanted-to-stop-but-i-couldnt,2021-10-20T00:00:00,1ceb6a33-9ae5-4510-8f47-6c1ccb900498,mi-volevo-fermare-ma-non-ho-potuto,2021-10-20T16:32:01,UPDATE
254c76eb-a6ca-4c65-8742-503564710964,how-olga-rewrites-her-story,2020-09-30T00:00:00,431b0e6b-8df3-42c9-a5e1-74a9d786d82c,il-chiosco-recensione,2020-09-30T00:59:39,UPDATE
257c984c-23b7-4e97-822d-47dc2c0f36d2,good-news-for-us-all,,09189983-9fc2-4850-b3df-502bca121215,la-nostra-buona-novella,,SKIP
2596a180-715c-4eb2-970f-36838f51c83c,the-house-in-the-treetop-a-review,2004-12-14T00:00:00,08118952-084d-4776-a777-cba26b0df3f3,la-casa-in-cima-allalbero-recensione,2004-12-14T15:59:47,UPDATE
25985576-9fde-4e74-813a-ba95215eb632,betrayed,1994-03-16T00:00:00,faee2c67-d074-43ce-b11e-f996e2346662,mi-sentii-tradita,1994-03-16T17:19:41,UPDATE
25d9ecf5-306d-495c-b62c-e45ef6195c7f,three-stories-of-the-spirit-a-pastoral-letter-on-the-gifts-of-the-consoler,1998-03-04T00:00:00,5aa8c87c-1731-4849-a78f-b91266aba6f4,tre-racconti-dello-spirito-lettera-pastorale-per-verificarci-sui-doni-del-consolatore,1998-03-04T09:32:22,UPDATE
25e3a76b-da4e-468f-932f-b7ccf42e2682,alessia-6a5a,1992-12-13T00:00:00,6a5ae212-0470-4beb-a429-6f56b8a6e6ed,alessia,1992-12-13T10:38:58,UPDATE
2603081d-0eee-4ebb-894a-4f8de1d5e9d1,after-school-in-a-roma-camp,2011-06-04T00:00:00,9f8f056b-daf3-48c9-b1f4-54eee719a862,doposcuola-al-campo-rom,2011-06-04T17:40:14,UPDATE
2603fb94-62f6-4e60-87b2-e3df4f41d3b0,after-us-the-unfinished-work-of-italys-new-disability-law,2017-04-02T00:00:00,19dea50a-c59f-40f4-83cb-2c9c1b17d87b,dopo-di-noi-i-nodi-da-sciogliere-della-nuova-legge,2017-04-02T13:54:48,UPDATE
2608c6ee-e045-4551-8cc8-2eb5e6fad42e,for-you-and-for-everyone-practical-steps-to-make-sure-no-one-feels-turned-away,2004-03-09T00:00:00,0ee69b4b-ffc1-49f0-ad45-3110d7ce5f0b,per-voi-e-per-tutti-consigli-pratici-perche-nessuno-venga-rifiutato,2004-03-09T17:27:59,UPDATE
261ad375-7091-420a-bca3-3923aefdbc52,fede-e-luce-1979-financial-report,1979-03-16T00:00:00,30f7c8f2-c700-4eb8-9c2e-16f9633a6d84,bilancio-fede-e-luce-1979,1979-03-16T15:00:34,UPDATE
26507cdc-4ca7-4d53-ba31-7ac5920df0c1,you-cannot-do-it-alone,2008-09-03T00:00:00,7ef31df0-f44c-44a0-b9e5-e653ebbbda9b,da-soli-non-si-puo,2008-09-03T12:32:33,UPDATE
266b2d9d-1afe-43d8-b354-42c995d72422,a-handicapped-womans-song-of-life,1977-09-20T00:00:00,3c009fa1-9ea6-4858-bab2-2d828aca2d35,inno-alla-vita-di-una-handicappata,1977-09-20T10:45:34,UPDATE
26794ddb-dc68-4d5f-87e7-2e804c9a4c2b,faith-and-light-newsletter-no-13,1977-06-20T00:00:00,130f57d3-53a9-49c3-9bb0-efca3c3f7c46,notiziario-fede-e-luce-n-13,1977-06-20T13:10:34,UPDATE
26890ab9-29fe-4669-a28d-500953146f6f,why-me,2008-09-03T00:00:00,6d6cb348-9274-4490-bf14-1b452ec4cfa5,perche-proprio-io,2008-09-03T11:53:36,UPDATE
26892ac8-e820-4eee-96f8-1ce59da5e56b,open-dialogue-no-65,1999-06-16T00:00:00,689c1946-03df-47e4-bf02-2177caf39ab1,dialogo-aperto-n-65,1999-06-16T12:41:57,UPDATE
268a9067-6158-4408-8175-11289cbefed4,tears-of-silence,2019-07-16T00:00:00,362eca47-274a-4db6-86a6-094051f395d9,larmes-de-silence,2019-07-16T08:58:27,UPDATE
26a39b45-8f3d-458e-adcf-4ca0e877837a,toward-a-lasting-peace,2025-02-10T00:00:00,a17081e3-1677-4f2d-af22-96a5970a5e08,verso-una-pace-duratura,2025-02-10T12:05:29,UPDATE
26dd0757-fb08-460d-968d-11970625250a,for-their-growth-a-summer-reckoning,1978-12-22T00:00:00,dacef662-78aa-429d-a5f5-04a4e996b355,per-la-loro-educazione-bilancio-di-unestate,1978-12-22T09:30:34,UPDATE
26feab10-49e4-4916-a5a3-9fb44dfbbf7e,what-families-teach-us-reflections-from-father-roberti,2001-12-25T00:00:00,be096ce1-a60b-4a43-b150-1003a7083431,famiglie-una-riflessione-di-padre-roberti,2001-12-25T12:26:35,UPDATE
270e71ec-134f-4fdd-b4dd-e2f9394f3084,the-hidden-treasure,2008-12-07T00:00:00,1064d918-f8df-4180-9284-c86d627f54e4,quel-tesoro-nascosto,2008-12-07T19:21:40,UPDATE
27247de2-6c1c-4b03-8b23-bfe86b0017aa,testing-women-testing-the-fetus-book-review,2025-05-20T00:00:00,0a888bb0-a684-40cf-b5f8-08ad78840bbf,testing-women-testing-the-fetus-recensione,2025-05-20T08:37:57,UPDATE
272a403a-2d98-40c4-ab01-aa0574de3897,eighteen-book-review,2024-08-16T00:00:00,64dec691-ed61-4429-89e5-cf163cfa70a2,diciotto-recensione,2024-08-16T10:36:37,UPDATE
274574d6-5b98-43cc-9748-d0d622779445,smiling-faces-are-welcome-a-review,2014-06-29T00:00:00,0c1a3fa9-2b11-4ef3-9f87-63f88abca989,sono-graditi-visi-sorridenti-recensione,2014-06-29T09:00:35,UPDATE
27538013-47ac-4a06-b0ce-ca5cd8c8f2f3,from-garden-to-wall,2000-04-20T00:00:00,3493c599-4bd1-425e-ae19-86ab2951c954,dal-prato-alla-parete,2000-04-20T11:27:34,UPDATE
275698d4-8da4-44cf-9f84-74d5e34d5939,under-indifferent-skies-a-review,2010-06-17T00:00:00,b30ef82d-c2ed-4f12-ba52-c60fcc97348e,sotto-cieli-noncuranti-recensione,2010-06-17T11:01:14,UPDATE
27c5b4a5-317e-4be3-8190-8f3e513b4270,open-forum-126,2014-06-29T00:00:00,5658e899-83f5-43f7-b226-eeb300a92f78,dialogo-aperto-n-126,2014-06-29T09:10:35,UPDATE
27e59b2b-4756-4b8d-b363-1fc1ab391cd2,suitcase-no-baggage,2025-05-14T00:00:00,bb60f73c-0a0a-497b-ad16-455873562f61,con-la-valigia-ma-senza-bagaglio,2025-05-14T12:20:53,UPDATE
27eccd19-8414-4370-8620-c911012cc859,coming-of-age,1995-03-16T00:00:00,bc7e1517-5fdf-4c26-aa26-278c01980a71,alleta-in-cui-si-cambia,1995-03-16T21:19:30,UPDATE
28219f6a-7d15-43a6-bb0b-a28bf5894ed7,work-stories-who-i-could-become-growing-up-with-intellectual-disability,2002-03-08T00:00:00,c14ac867-23de-4fb1-b0ba-852b273dd056,storie-di-lavoro-chi-sarei-se-potessi-essere-la-condizione-adulta-del-disabile-mentale,2002-03-08T10:59:37,UPDATE
2831be6c-9c66-4e57-a244-95b251452dfa,her-name-is-sara,2012-12-10T00:00:00,44838f33-8860-432e-8bb8-c6492b9141f5,si-chiama-sara,2012-12-10T15:22:04,UPDATE
28879367-2253-449e-a216-2bff1c730d8d,two-weeks-in-salento,2024-10-16T00:00:00,8637449c-fd7c-419f-bd36-edfc25f7dada,il-mio-soggiorno-in-salento,2024-10-16T11:36:26,UPDATE
289e9ff7-b888-45cb-af2a-8ed60bc3a8f2,fede-e-luce-life-no-27,1989-06-21T00:00:00,5ae61626-f97c-4791-b63c-d7c19566393f,vita-fede-e-luce-n-27,1989-06-21T10:30:10,UPDATE
28a33cea-6dff-4332-a72d-d1631b4c2083,san-paolo-group-wraps-up-the-season-in-style,1977-09-20T00:00:00,d0ad5158-d3a9-4fcc-8490-dd68a574a868,attivita-di-fine-stagione-del-gruppo-san-paolo-di-roma,1977-09-20T09:45:34,UPDATE
28bdf2eb-2d38-4c57-9036-fe70e1382ba7,living-in-poverty,2025-05-12T00:00:00,46eb491c-fc49-4eba-9228-cfd544978da1,vita-in-poverta,2025-05-12T11:34:05,UPDATE
28d3268a-6ef5-42c1-a5f2-5992cc8e975e,digitizing-ombre-e-luci-a-family-album-comes-online,2023-05-05T00:00:00,848e7b9e-a284-465e-8477-20015d402973,digitalizzando-ombre-e-luci-come-un-album-di-famiglia,2023-05-05T13:15:05,UPDATE
28dcbe91-8599-49e0-8aa2-07d9c430971b,i-am-growing-old,2001-06-17T00:00:00,99d9871c-7f72-4ac7-9238-7f478bfa21e1,sto-invecchiando,2001-06-17T16:56:13,UPDATE
28f0ee7a-cd99-4fae-a03b-a2c9617d86b6,the-rights-of-disabled-persons-according-to-the-united-nations,2003-12-03T00:00:00,0fece992-fae7-4065-9b64-4b0feed36ff3,diritti-delle-persone-disabili-secondo-onu,2003-12-03T11:30:29,UPDATE
290a70d5-f18d-4441-a2d4-496003deef5b,a-floatie-water-and-courage,1986-03-25T00:00:00,2293e815-f06e-4746-aa1c-27a3dce53c0e,un-salsicciotto-tanta-acqua-un-po-coraggio,1986-03-25T12:11:26,UPDATE
290f6567-c7e2-46e6-84c0-0e9ccf253feb,editorial-issue-1,1983-03-31T00:00:00,5ca17502-ab97-455e-8c83-b92b9e68598c,editoriale-n-1,1983-03-31T09:47:25,UPDATE
29151e8d-74dd-4de1-bb60-19786c827327,sara-and-emilys-little-sparksa-review,2012-03-16T00:00:00,0318f054-e431-4801-ae4d-41d9376c75d7,sara-e-le-sbiruline-di-emily-recensione,2012-03-16T10:00:09,UPDATE
2934230f-8c72-4e11-a90a-eaca1e41a1e4,why-i-helped,1986-12-29T00:00:00,d909657a-9578-4cb7-bdc0-0809b401d0b3,perche-ho-dato-una-mano,1986-12-29T11:29:45,UPDATE
293a9e37-f40a-42e9-a029-aee6e8d8c51c,and-this-is-nothing-a-review,2021-08-23T00:00:00,7dd722c9-b926-4853-bd06-020c827ad458,e-questo-e-niente-recensione,2021-08-23T08:21:21,UPDATE
2944928e-3062-4358-ac44-a6120c137cf4,the-great-ferryman-a-life-in-points,2024-11-26T00:00:00,fedb7c38-97be-46df-9ef0-949484960ae7,il-grande-traghettatore-punto-per-punto,2024-11-26T13:18:31,UPDATE
29610056-be46-4a14-8530-9c0f669998fe,eat-well-sleep-welland-connect-with-nature,2010-06-17T00:00:00,d5fd84ee-aaf1-423c-9d0e-430884b78299,dossiermangiar-sano-dormire-bene-atura,2010-06-17T12:02:14,UPDATE
297a494a-001c-4669-b086-1d63d2cc45c5,supporting-parents-forli-launches-group-sessions-for-families-of-children-with-visual-impairment,2019-09-13T00:00:00,07d76729-cad6-40f6-8c77-8935781b8581,forli-incontri-a-sostegno-di-genitori-di-figli-con-disabilita-visiva,2019-09-13T08:40:13,UPDATE
297ad8a9-bd78-4eb4-81da-ea8077b1a0e1,why-shouldnt-gabriele-have-a-place,2023-10-11T00:00:00,4a8331d5-6da0-45bf-af32-0f01cfa764eb,possibile-che-gabriele-non-abbia-un-posto,2023-10-11T12:34:23,UPDATE
29916588-b2b5-43bf-aa3c-b3b2bcc7598a,very-young-members-no-3,1974-12-28T00:00:00,eea3c50b-7ce3-4a3e-b4a6-b90ccf9e8c40,giovanissimi-n-3,1974-12-28T19:50:08,UPDATE
2994988f-bb77-486e-aa89-ae8df50aa1c6,from-the-rome-film-festival-five-films-on-disability-and-fragility-worth-watching,2023-10-18T00:00:00,93b88278-f473-43dd-83ef-ea147b64ef00,festa-del-cinema-roma-2023,2023-10-18T11:09:51,UPDATE
29d11ae1-3a03-49f0-bcfd-94b5f9661a4d,a-bishop-as-friend,2012-12-10T00:00:00,5e82219a-c947-467c-a944-24fa1222ba72,un-vescovo-per-amico,2012-12-10T15:35:04,UPDATE
29ece006-326d-4525-8266-f03a7dd111d5,care-and-civilization,2024-02-16T00:00:00,50f92455-58d2-4317-ad79-0a7125bbc810,cura-e-civilta,2024-02-16T12:17:50,UPDATE
2a03eb19-e0b3-4376-bc62-3d3c8511caa5,open-dialogue-no-21,1988-03-27T00:00:00,aa1c1457-0c71-44d3-89b2-2e5b8f6ead65,dialogo-aperto-n-21,1988-03-27T16:44:00,UPDATE
2a21543f-a4df-4f9d-92f8-22d2373a4ee9,my-sister-drives-me-crazy,2021-02-10T00:00:00,a92071bc-b13e-4cf8-96dc-91a78395cccb,recensione-mia-sorella-mi-rompe-le-balle-tercon,2021-02-10T08:11:11,UPDATE
2a228fbc-96c2-4acc-8a51-e3c4f238e26b,faith-and-light-report-from-the-international-gathering-at-versailles,1976-02-20T00:00:00,fea208a1-6944-4326-a4e2-16f2040299b7,resoconto-della-riunione-internazionale-di-fede-e-luce,1976-02-20T09:10:34,UPDATE
2a22af15-896e-4f0f-b6a2-b970122fe211,perhaps-its-because-of-my-sister,1990-03-21T00:00:00,c3da8590-14d6-4022-8405-f56325399b74,forse-e-per-mia-sorella-che-sono-cosi,1990-03-21T11:08:41,UPDATE
2a316187-2fd5-46c0-a245-17c332ab5ffe,all-children-are-special,2017-06-28T00:00:00,a7ed3e12-659e-42dd-8946-39a7a7f4c46b,i-figli-sono-tutti-speciali,2017-06-28T12:30:23,UPDATE
2a31b7a8-8190-4977-81a3-794264094844,the-care-of-love-review,2022-06-06T00:00:00,2bf21776-ca37-4f7b-a9cd-1cb55d97769b,la-cura-dellamore-recensione,2022-06-06T11:26:51,UPDATE
2a4b31f1-3faf-47af-bd5f-f3b620043b60,our-meeting-with-liliana-segre,2018-03-26T00:00:00,d75ac67e-2474-451b-8b85-95049f15bff3,il-nostro-incontro-con-liliana-segre,2018-03-26T09:46:53,UPDATE
2a5b809b-63b9-4196-8033-2bdb7b5f2b72,antarctica-and-the-atypical-life,2021-07-14T00:00:00,8bd7497b-ffed-4f88-af16-15f311cbd085,atypical-stagione-4,2021-07-14T16:26:09,UPDATE
2a784d76-7c43-4d59-849c-5cdc514a4600,houses-of-charity-f14c,1992-12-13T00:00:00,f14cb535-0ade-44b1-9fba-a1b2457a18b0,case-della-carita,1992-12-13T10:17:26,UPDATE
2a7e42bb-031d-42e5-90b0-bd2bd4346641,fede-e-luce-life-and-light-issue-41,1993-03-18T00:00:00,2f68e703-bd44-4ee2-91b4-a6fb216b4491,vita-fede-e-luce-n-41,1993-03-18T10:44:48,UPDATE
2aa34b20-633d-45c1-94be-9cf77a5528bf,how-to-begin-changing-hearts-and-minds,2020-05-07T00:00:00,58131682-3e79-4b0b-8a90-c1157ad4ab43,festival-diritti-umani,2020-05-07T15:35:08,UPDATE
2ab1bfb3-2ed0-4e79-bab4-0847e41827c7,beautiful-but-useless-a-visit-to-trigoria,2021-05-31T00:00:00,cecb3b3a-c797-4632-b8fd-fd8ad1acad3e,bella-ma-inutile-cronache-da-trigoria,2021-05-31T14:18:24,UPDATE
2aecf4ec-2406-4c44-8050-0efc53ab2165,a-ships-log,2020-08-19T00:00:00,64035ee6-dc18-46e3-aad6-056b76079d0f,diario-di-bordo,2020-08-19T09:12:28,UPDATE
2afb9107-68ef-437b-9d8b-1752e910fd18,us-not-them-opening-the-conversation,2020-02-07T00:00:00,54f8a74d-ebd4-4e63-b35a-1db6eb9c74cf,newsletter-09-2020-noi-non-loro,2020-02-07T07:50:42,UPDATE
2b0cebd6-3695-45c5-b48d-b3c0cecbec4f,alzheimer-so-close-so-far-away,2006-12-28T00:00:00,5d867bae-ebe7-4a4b-9963-28543260c8a7,alzheimer-cosi-lontani-e-cosi-vicini,2006-12-28T08:15:53,UPDATE
2b16574f-09b2-495f-b770-21fa76feb1cb,open-dialogue-no-169,2025-05-01T00:00:00,4633beb6-7eab-4b4f-b8bf-7fc482c75199,dialogo-aperto-n-169,2025-05-01T10:16:11,UPDATE
2b2edcb0-97d8-460e-8716-d656e8eec1a9,what-six-year-old-dario-understands-about-faith-and-light,2003-03-13T00:00:00,bf628f6f-0192-4026-b633-abdf081ca099,dario-sei-anni-ci-parla-i-bambini-che-capiscono-di-fede-e-luce,2003-03-13T15:46:18,UPDATE
2b310d8e-509b-4355-8d75-8c9f21fcd740,doing-the-fathers-will,1981-12-16T00:00:00,dcc8d4cd-1ebb-4ad4-9d47-29dd4ccc4c3f,11-compiendo-la-volonta-del-padre,1981-12-16T16:50:34,UPDATE
2b4a45f3-d8ec-41cd-a7d4-6a98cff932c1,i-am-a-mother-like-you,1990-12-27T00:00:00,8c76e31c-82e8-437d-bf95-1b9bbd1366ea,io-sono-una-come-voi-una-mamma,1990-12-27T08:51:10,UPDATE
2b5cfbf0-199b-43b1-ab15-ac636886e56e,opening-our-hearts-to-other-families,2015-03-19T00:00:00,22afe8d6-92c1-4c27-9fef-d50b6ec8b4f8,aprirsi-ad-altre-famiglie,2015-03-19T10:45:08,UPDATE
2b5e2d9f-f567-4c91-8e8d-e7f1e170417d,i-was-afraid,1981-12-20T00:00:00,61e237e5-44c7-4585-8e2c-5ef79b3d6251,avevo-paura,1981-12-20T13:00:34,UPDATE
2b71f342-f4e4-470a-9eb1-932f092e5c95,a-letter-to-matteos-classmates,2009-09-10T00:00:00,da806054-33ca-4b1d-bdd5-f595cb6ac8d1,lettera-ai-compagni-di-classe-di-matteo,2009-09-10T11:55:59,UPDATE
2b960f44-68a8-4e64-ab08-81790b3da6c6,what-more-could-i-do,2020-03-31T00:00:00,739aea91-911f-4329-9d99-efc7e5f0a39e,che-devo-fare-di-piu,2020-03-31T17:04:55,UPDATE
2b9c702e-3034-4d6f-9432-2e216fc9468a,lord-make-me-an-instrument-of-your-peace,1986-06-22T00:00:00,fe3afb0f-f741-43a0-8ed8-b5a1b6d88dab,signore-fa-di-me-uno-strumento-della-tua-pace,1986-06-22T10:59:14,UPDATE
2baf63d7-ca7f-4cc9-89c7-a99844ef2c5c,brothers-in-the-dark,1996-12-15T00:00:00,32c7c532-45b4-47b8-9af5-2ccc4dda78a9,fratelli-nella-notte,1996-12-15T14:47:25,UPDATE
2bb8b0a6-a74e-406a-b46c-12b791fd3551,abortion-a-history-of-arguments-and-interests-a-review,2004-06-11T00:00:00,8cdf486d-b314-4b65-8361-2774b14e09a9,storia-dellaborto-i-molti-protagonisti-e-interessi-di-una-lunga-vicenda-recensione,2004-06-11T16:28:56,UPDATE
2bc00abc-a696-46b9-8b26-957a3fae2b5b,a-dedication-that-needs-rewriting,2019-11-18T00:00:00,d5ad8afa-cd54-42cb-baa8-aa1ac95720ae,dedica-cambiata,2019-11-18T04:20:44,UPDATE
2bc4730d-ca5d-496e-ae77-98b4260ce8fa,the-chicco,1998-12-10T00:00:00,46346575-dfe1-4c92-bd3b-10fd5f318303,il-chicco,1998-12-10T15:50:22,UPDATE
2bc6188a-bdf7-4788-a9c2-9103da3d44a5,upstairs-neighbors,2007-12-10T00:00:00,0d008f3b-cd2a-46ff-bc26-02b0853f57fa,noi-dei-piani-di-sopra,2007-12-10T17:12:45,UPDATE
2c057e7b-e0ce-46f4-89d8-1520e3c734fa,mom-im-glad-i-was-born,2012-09-16T00:00:00,cbf2a6c2-bca7-4ae0-8653-80f771f0d12f,mamma-sono-contento-di-essere-nato,2012-09-16T11:06:09,UPDATE
2c23d57b-e30c-49a8-99c0-7135ccfb98d5,dogs-poniesand-sea-lions,2010-06-17T00:00:00,f05dbc64-297e-4b3b-8022-79a23d6ef88d,cani-pony-leoni-marini,2010-06-17T12:03:14,UPDATE
2c5a6d02-7e0b-45df-9301-9042fbd28b4c,shadows-and-light-no-7-1984,1984-09-30T00:00:00,afd4c67e-b402-4b2d-852d-65c97db1bb4d,ombre-e-luci-n-7-1984-sfogliabile,1984-09-30T20:42:06,UPDATE
2c5eacb6-4ed8-4318-a6f6-dc2e6f050477,not-for-profit-a-book-review,2011-09-04T00:00:00,284c7f02-36a8-45ae-b5f5-f35968b094d8,nessun-profitto-recensione,2011-09-04T19:45:14,UPDATE
2c6af417-d0ac-475a-9f8f-e7a12528d304,the-stages-of-life-for-some-but-not-for-all,2020-06-03T00:00:00,8f4260c8-7194-4bfe-aef9-649156067392,le-eta-della-vita-per-molti-ma-non-per-tutti,2020-06-03T15:16:10,UPDATE
2c7a1f8d-148b-47b6-aebb-39bf4edcd998,and-it-gets-lonely,2015-03-19T00:00:00,55c762bb-237f-48a7-8eb8-51af6e0efc91,e-ci-si-sente-un-po-soli,2015-03-19T10:55:08,UPDATE
2c7df94a-d033-4c4d-88a7-c3c32c613529,starting-a-community,1981-12-20T00:00:00,b261ba2c-d648-48ee-af5d-cd03cab50b50,come-avviare-una-comunita,1981-12-20T12:00:34,UPDATE
2c8a631f-d8ec-4e52-b10d-72ae0436b59d,siblings-a-book-review,2015-03-19T00:00:00,966d482d-e162-4e8f-adcb-0e0d80abc199,siblings-recensione,2015-03-19T09:40:53,UPDATE
2cb9746e-928f-42d8-a8f5-df613641ad90,say-hello-to-your-teacher,1979-12-16T00:00:00,263660df-38f8-4f00-a8a2-67d2d48ca3c4,saluta-la-tua-insegnante,1979-12-16T18:33:34,UPDATE
2cbe33e3-31b1-4b5c-a6fb-2d178ac5402a,my-life-is-finding-its-shape-and-color-again,2002-09-01T00:00:00,bfc50176-0b50-4176-9521-ab33a2b95491,ora-la-mia-vita-sta-riprendendo-forma-e-colore,2002-09-01T14:38:46,UPDATE
2cc28c9b-4bba-4b89-b502-e121fb1d7801,forever-elsewherea-review,2022-07-14T00:00:00,9dfdb850-68c9-46fe-a928-cc2591019939,per-sempre-altrove-recensione,2022-07-14T11:23:17,UPDATE
2d0edffd-d0a4-4117-a5b5-097b6ecf6ba4,my-time-in-assisi,1995-06-02T00:00:00,fe702639-87a1-4ff3-b7b6-b9d6bf38d330,io-ad-assisi,1995-06-02T11:36:51,UPDATE
